,date,title,link,content
10,2022年6月30日,インド高速鉄道に関する第14回合同委員会が開催されました,https://www.meti.go.jp//press/2022/06/20220630003/20220630003.html,[' 2022年6月30日同時発表：外務省・国土交通省  対外経済 2022年6月30日、ウェブ会議方式にて、インド高速鉄道に関する第14回合同委員会が開催されました。  第14回合同委員会では、ムンバイ・アーメダバード間高速鉄道事業の円滑な推進に向け、土木工事等の進捗を確認すると共に、今後も同事業を着実に進めていくことを確認しました。             本合同委員会では、インド高速鉄道に関する事業の着実な進捗が確認されるとともに、事業の円滑な実施に向け、引き続き日インド間で作業を行うこととしています。   第14回会合には、森昌文内閣総理大臣補佐官（日本側の共同議長）を団長として、関係各省等（外務省、財務省、経済産業省、国土交通省、JICA等）の幹部が参加し、インド側からは、アシュウィニ・ヴァイシュナウ鉄道・通信・電子・ＩＴ大臣（インド側の共同議長）を団長として、鉄道省、外務省等の関係各省及び高速鉄道公社の幹部が参加しました。   ムンバイ・アーメダバード間高速鉄道への新幹線システムの導入の実現に向け、引き続きインド政府と緊密に協力し、取り組んでいく考えです。                                                                    ']
11,2022年6月29日,細田経済産業副大臣がインドネシア・アグス工業大臣と会談しました,https://www.meti.go.jp//press/2022/06/20220629001/20220629001.html,[' 2022年6月29日  対外経済 6月29日、細田経済産業副大臣は、インドネシア・アグス工業大臣と会談し、アジア未来投資イニシアティブに基づく取組の具体化等を通じて、両国の経済関係を一層深化させていくことを確認するとともに、個別の産業政策等について意見交換しました。             2022年6月29日、細田経済産業副大臣は、インドネシア・アグス工業大臣と会談しました。   会談では、アグス工業大臣と、日インドネシア二国間経済関係の強化に向けて、「アジア未来投資イニシアティブ」に基づく日本の取組を紹介するとともに、日インドネシアのサプライチェーンの強靱化等に向けて自動車産業や鉄鋼産業など個別の産業政策等について意見交換を行いました。  ']
12,2022年6月28日,「令和４年版通商白書」を取りまとめました,https://www.meti.go.jp//press/2022/06/20220628004/20220628004.html,[' 2022年6月28日  対外経済 経済産業省は、令和４年版通商白書を取りまとめ、本日、閣議配布しました。 今回の白書のポイント  令和４年版通商白書では、ロシアによるウクライナ侵略が、食料・エネルギー等の供給制約・価格高騰、貿易・金融など、世界経済に与える影響を示しました。また、世界で不確実性が高まる中、デジタル変革、地政学リスクの増大、共通価値の重要性の高まり、政府の産業政策シフト、という四つのトレンドへの対応の必要性を示しました。   そして今後の方向性として、経済安全保障の確保や、複雑化するサプライチェーンにおけるデータ連携を通じた可視化・把握、アジアとの積極的なＤＸ連携・価値共創、無形資産投資の増強などを通じた、経済成長機会の獲得が重要であると提言しています。                                                                     関連資料 通商白書の概要（PDF形式：278KB） 関連リンク 通商白書White Paper on International Economy and Trade']
13,2022年6月27日,不公正貿易報告書、経済産業省の取組方針及びWTO上級委員会の機能停止下の政策対応研究会・中間報告書を取りまとめました,https://www.meti.go.jp//press/2022/06/20220627001/20220627001.html,"[' 2022年6月27日  対外経済 本日、産業構造審議会の下に設置されている通商貿易分科会不公正貿易政策・措置調査小委員会が｢2022年版不公正貿易報告書｣を取りまとめ、それを受けて、経済産業省が｢経済産業省の取組方針｣を決定しました。  また、2022年5月に設置された「WTO上級委員会の機能停止下の政策対応研究会」における検討結果を取りまとめた中間報告書についても公表する。 1．不公正貿易報告書  WTO協定等の国際ルールとの整合性に懸念がある主要国の貿易政策・措置を指摘し、その改善を促すため、1992年以来、毎年公表している報告書です。   今回は31回目の報告で、産業構造審議会不公正貿易政策・措置調査小委員会(委員長：木村福成・慶應義塾大学経済学部教授)において採択されました。  2．経済産業省の取組方針  不公正貿易報告書の公表と併せ、今後、経済産業省が優先的に取り組む案件及びその取組方針を公表しています。  3．WTO上級委員会の機能停止下の政策対応研究会・中間報告書 2022年5月に経済産業省に設置された「WTO上級委員会の機能停止下の政策対応研究会」（座長：川瀬剛志・上智大学法学部教授）での検討結果を取りまとめた中間報告書について、併せて公表します。  概要は、別添資料を御参照ください。                                                                     関連資料 2022年版不公正貿易報告書及び経済産業省の取組方針について（概要版）（PDF形式：1,421KB）不公正貿易報告書を受けた経済産業省の取組方針（PDF形式：470KB）WTO上級委員会の機能停止下の政策対応研究会中間報告書（概要版）（PDF形式：861KB）WTO上級委員会の機能停止下の政策対応研究会中間報告書（本文）（PDF形式：846KB） 関連リンク 「2022年版不公正貿易報告書」及び「経済産業省の取組方針」']"
14,2022年6月23日,TICAD8プレビューイベント「アフリカビジネスの新潮流～多様なアプローチと成功の鍵～」を開催しました,https://www.meti.go.jp//press/2022/06/20220623008/20220623008.html,[' 2022年6月23日  対外経済 令和4年6月22日（水曜日）に、「TICAD8プレビューイベント アフリカビジネスの新潮流 ～多様なアプローチと成功の鍵～」が開催され、萩生田経済産業大臣が基調講演を、岩田経済産業大臣政務官が閉会挨拶を、それぞれ行いました。 1．概要  チュニジアで本年8月に開催予定のアフリカ開発会議（TICAD）の第8回会合に先駆け、経済産業省はTICAD8プレビューイベントとして、「アフリカビジネスの新潮流 ～多様なアプローチと成功の鍵～」を共催しました。   イベントでは、コロナ禍で減退したアフリカビジネスへの機運回復と、その先のアフリカビジネスを通じた日本企業の国際競争力強化が打ち出され、アフリカビジネスの現状、アプローチ、政策の方向性や具体的な取組などについて関係者が議論しました。  2．今後のスケジュール  2022年8月27日から28日 アフリカ開発会議（TICAD）第8回会合   \xa0  萩生田大臣基調講演岩田政務官閉会挨拶 窪田審議官講演ミュラーUNIDO事務局長挨拶  会場の様子 ']
15,2022年6月23日,岩田経済産業大臣政務官がアゼルバイジャン・アミルバヨフ第一副大統領補佐官の表敬を受けました,https://www.meti.go.jp//press/2022/06/20220623006/20220623006.html,[' 2022年6月23日  対外経済 6月22日、岩田経済産業大臣政務官は、アゼルバイジャンのアミルバヨフ第一副大統領補佐官の表敬を受け、今後の両国の経済関係について意見交換しました。 会談概要  6月22日（水曜日）、岩田経済産業大臣政務官は、アゼルバイジャンのアミルバヨフ第一副大統領補佐官の表敬を受けました。   会談では、日本とアゼルバイジャン間の外交関係樹立30周年への祝意を表するとともに、両国の経済関係に関する意見交換を行い、引き続き両国間の関係・交流を深化させていくことを確認しました。  \xa0 \xa0  ']
16,2022年6月23日,「第13回クリティカルマテリアル・ミネラル会合」を開催しました,https://www.meti.go.jp//press/2022/06/20220623003/20220623003.html,[' 2022年6月23日  対外経済 第13回クリティカルマテリアル・ミネラル会合（政府間会合）が6月22日にオンラインで開催されました。  本会合は、日米欧豪加の5カ国・地域の政策当局者が参加し、クリティカルマテリアルに関する各国の政策や研究開発等の取組、今後の課題等についての情報交換、意見交換を行い、今後もクリティカルマテリアルの安定供給確保等に向けて連携した取組を推進していくことを確認しました。 1．背景   クリティカルマテリアル・ミネラル会合は、2010年のクリティカルマテリアル（特にレアアース）の価格高騰等を背景に、2011年から開始したものです。この会合は、日米欧豪加の5カ国・地域の協力の一環として、クリティカルマテリアルに関する政策や研究開発等に係る情報交換等を行うことを目的に定期開催しています。  2．結果概要 今回はEUが議長を務め、日本、米国、EU、豪州及びカナダの政策当局者が、クリティカルマテリアルに関する5つのセッションにおいて、各国の政策及び支援等の取組みを紹介し、意見交換を行いました。本会合を通じて、クリティカルマテリアルのサプライチェーン強靭化の重要性を改めて認識し、今後も日米欧豪加が連携した取組を推進していくことを確認しました。次回の会合は、本年（2022年）秋頃にベルギーにて開催される予定です。']
17,2022年6月17日,細田経済産業副大臣がスイス連邦へ出張しました（第12回WTO閣僚会議）,https://www.meti.go.jp//press/2022/06/20220617004/20220617004.html,[' 2022年6月17日  対外経済 6月12日（日曜日）から17日（金曜日）に、第12回WTO閣僚会議がスイス・ジュネーブで開催され、細田経済産業副大臣が出席しました。会合では、パンデミック対応、食料安全保障、WTO改革等について議論がなされ、閣僚宣言が採択されました。 １．第12回WTO閣僚会議 （1）概要 6月12日から17日に、第12回WTO閣僚会議（MC12）がスイス・ジュネーブで開催され、日本からは、細田経済産業副大臣、武部農林水産副大臣、三宅外務大臣政務官が出席しました。WTO閣僚会議は、隔年開催されるWTO加盟国（164ヵ国）の貿易大臣による会合であり、今回は、2017年に開催された第11回閣僚会議以来、複数回の延期を経て約4年半ぶりに開催に至りました。会合では、パンデミック対応や食料安全保障、WTO改革等について議論がなされ、最後に閣僚宣言が採択されました。 （2）発言内容（一部）   細田経済産業副大臣は、多角的貿易システムが直面する課題、及び、WTO改革のテーマ別セッションにおいて、以下の旨を発言しました。  多角的貿易システムが直面する課題 ロシアによるウクライナへの侵略は、力による一方的な現状変更の試みであり、明白な国際法違反。日本は、これを断じて許さず、厳しく非難する立場を明確にし、迅速に、ロシアに侵略を一刻も早く停止させるため厳しい制裁措置を打ち出してきた。今般の侵略の影響で、石油・ガスの供給源が不安定化したほか、すべての国の食料安全保障を脅かしている。自国の物資確保のための輸出規制は、対象を絞った最小限のものであるべき。不公正な輸出規制を行わず、開かれた、予見可能性のある市場を保つことが重要。パンデミック、気候変動問題、デジタル化への対応など、現行WTOルールのアップデートを行うことを含め、WTOにはこれらに対処する能力と責任がある。WTOは、ロシアのウクライナ侵略や新型コロナの拡大によって分断された世界の経済を繋ぎとめ、経済環境の変化に対応した国際ルール作りを行うことができる、唯一の国際機関。 WTO改革 WTOが発足して20年以上が経ち、多角的貿易体制を取り巻く情勢が大きく変化してきた中、WTOが現代の課題に対応するためには、WTO改革に取り組むことは避けては通れない。交渉機能の強化について、有志国で交渉を機動的に立ち上げ、議論するという手法を、さらに積極的に活用していくべき。その際には、先進国・途上国を問わず、すべての加盟国に対する開放性、包摂性、透明性を確保することが重要。日本が共同議長を務める電子商取引交渉では、信頼性のある自由なデータ流通を実現するデジタル貿易のルール作りに取り組んでいる。昨年合意したサービス国内規制に続き、WTOが新たなルール作りにおいて有効に機能することを示すことにも繋がる。環境持続可能性に関しても議論が始まった。公平な競争環境の実現についても、MC13に向けて然るべきタイミングでWTOにおいて議論を始めたい。紛争解決制度についても、早期の改革の実現が必要。上級委員会の不在が長期化する中、現在の機能不全が続けば、WTOルールによる国際経済秩序のガバナンスが失われることを懸念。MC13までの機能回復を目指し作業することを閣僚に期待する。 （３）成果文書等 第12回WTO閣僚会議\u3000成果文書（原文）(WTO事務局ホームページ)第12回WTO閣僚会議\u3000成果文書（総論部分）（日本語仮訳）（外務省ホームページ）大臣談話（第12回WTO閣僚会議について） \xa0   ２．貿易・気候・持続可能な開発に関する非公式閣僚朝食会への出席   6月12日、エクアドル、EU、ケニア、ニュージーランドの共同議長国4ヵ国の呼びかけにより、気候変動対策等に熱心に取り組む国々の貿易担当大臣が集まり、貿易・気候・持続可能な開発に関する非公式閣僚朝食会が開催されました。   会合では、気候変動対策に貿易の観点からどう貢献するかに関して議論が行われ、細田副大臣からは、気候変動対策に資する製品・技術の普及に取り組む必要性や、グリーンな市場を拡大していくための政策協調の重要性を指摘しました。    \xa0  \xa0   ３．参加閣僚等との会談   細田副大臣は、WTOのオコンジョ事務局長、サウジアラビアのカサビ商業大臣、ザンビアのムパンデ商業・貿易・産業省次官、アラブ首長国連邦のアル・マリ経済大臣、欧州議会国際貿易委員会のランゲ委員長、豪州のエアーズ貿易担当副大臣、スペインのメンデス産業・通商・観光省商務長官、ナイジェリアのカタグム産業貿易投資担当国務大臣との間で、意見交換を行いました。   意見交換の中では、第12回WTO閣僚会議での成果及びその後のWTO改革に向けた連携の確認や、エネルギー安全保障確保のための世界の原油市場の安定化に向けた協力の依頼、経済連携協定や投資協定を通じた2国間経済協力関係の強化等について議論するとともに、関西・大阪万博への参加表明を歓迎し、謝意を伝えました。   また、スイスで活躍する日系企業との意見交換を実施しました。海外における事業展開の課題等について、活発な意見交換が行われました。   WTOのオコンジョ事務局長との会談  サウジアラビアのカサビ商業大臣との会談  ザンビアのムパンデ商業・貿易・産業省次官との会談  アラブ首長国連邦のアル・マリ経済大臣との会談  欧州議会国際貿易委員会のランゲ委員長との会談  豪州のエアーズ貿易担当副大臣との会談  スペインのメンデス産業・通商・観光省商務長官との会談    ナイジェリアのカタグム産業貿易投資担当国務大臣との会談 ']
18,2022年6月17日,「最低税率課税制度及び外国子会社合算税制のあり方に関する研究会」を設置します,https://www.meti.go.jp//press/2022/06/20220617001/20220617001.html,[' 2022年6月17日  対外経済 \u200b経済産業省は、経済のデジタル化を踏まえ、2021年10月に国際合意された最低税率課税制度（ピラー2）の円滑な導入、既存の外国子会社合算税制との関係整理及び簡素化のあり方を検討するため、研究会を設置し、第1回を6月17日（金曜日）に開催します。 1．設置趣旨  人口や国内市場が縮小する中、我が国の「投資立国」化が急速に進行しており、我が国企業が海外成長市場で獲得した収益は我が国経済全体にとって非常に重要となっています。他方で、経済のデジタル化が加速する中、我が国企業は諸外国企業との激化する競争に直面しており、価格競争力や商品開発力に課題があると指摘されています。これらの課題の克服に向けて、税制面からも、我が国企業と諸外国企業との公正な競争条件を確保し、円滑な海外事業活動を支えていくことが必要になっています。このため、2021年10月に国際的に合意された最低税率課税制度（ピラー2）について、米国、英国、EU等での検討が行われている状況も踏まえつつ、我が国における円滑な制度導入に向けた今後の論点を確認するとともに、海外展開する我が国企業に過度な負担がないよう、既存の外国子会社合算税制（以下、「CFC税制」という。）との関係整理及び簡素化のあり方を検討するため、「最低税率課税制度及び外国子会社合算税制のあり方に関する研究会」を設置します。  2．本研究会で検討を予定している事項例  最低税率課税制度（ピラー2）について、米国、英国、EU等での検討が行われている状況も踏まえつつ、例えば、以下の事項を議論する予定です。  我が国における円滑な最低税率課税制度導入に向けた今後の論点の確認最低税率課税制度とCFC税制との関係整理、CFC税制の簡素化のあり方 3．スケジュール等  第1回を6月17日（金曜日）に開催します。以降、2回程度開催し、今夏を目途に、一定のとりまとめを行う予定です。なお、委員等による率直かつ自由な意見交換を確保するため、本研究会は非公開としますが、配布資料及び議事要旨を原則公表する予定です。                                                                     関連資料 委員名簿（PDF形式：93KB）']
19,2022年6月14日,「貿易保険法施行令の一部を改正する政令」及び「貿易保険法の一部を改正する法律の施行期日を定める政令」が閣議決定されました,https://www.meti.go.jp//press/2022/06/20220614001/20220614001.html,[' 2022年6月14日  対外経済 本日、「貿易保険法施行令の一部を改正する政令」及び「貿易保険法の一部を改正する法律の施行期日を定める政令」が閣議決定されました。  本政令は、第208回通常国会で成立した「貿易保険法の一部を改正する法律」（以下「改正法」という。）の施行に伴い所要の規定を整備するとともに、改正法附則第１条の施行期日を定めるものです。 1．改正法について  改正法は、本邦企業の国際的な事業展開を取り巻く環境変化に対応し、円滑な対外取引の進展を図るため、追加費用（保険契約の締結後新たに負担すべきこととなった費用）を対象とする貿易保険の塡補事由を感染症を含む非常リスクに拡大するとともに、新たな保険種として「スワップ取引保険」や「信用状確認保険」を創設する等の措置を講じるものです。  2．本政令の内容 （1）「貿易保険法施行令の一部を改正する政令」  改正法の内容等を踏まえ、以下の改正を行うものです。  主な改正内容 普通貿易保険及び出資外国法人等貿易保険の対象となる費用の追加スワップ取引保険、信用状確認保険の創設に伴う規定の整備再保険の引受対象の拡大 （2）「貿易保険法の一部を改正する法律の施行期日を定める政令」  改正法の施行期日を令和4年7月1日とします。  3．今後の予定  公布 令和4年6月17日（金曜日）   施行 令和4年7月1日（金曜日）                                                                     関連資料 貿易保険法施行令の一部を改正する政令（要綱）（PDF形式：53KB）貿易保険法施行令の一部を改正する政令（政令・理由）（PDF形式：148KB）貿易保険法施行令の一部を改正する政令（新旧対照条文）（PDF形式：356KB）貿易保険法施行令の一部を改正する政令（参照条文）（PDF形式：181KB）貿易保険法の一部を改正する法律の施行期日を定める政令（要綱）（PDF形式：20KB）貿易保険法の一部を改正する法律の施行期日を定める政令（政令・理由）（PDF形式：24KB）貿易保険法の一部を改正する法律の施行期日を定める政令（参照条文）（PDF形式：25KB） 関連リンク 「貿易保険法の一部を改正する法律案」が閣議決定されました']
20,2022年6月13日,インド太平洋経済枠組み(IPEF)の貿易分野に関する非公式閣僚級会合が開催されました,https://www.meti.go.jp//press/2022/06/20220613005/20220613005.html,[' 2022年6月13日  対外経済 6月11日、フランス・パリにおいてインド太平洋経済枠組み(IPEF)の貿易分野に関する非公式閣僚級会合が開催され、経済産業省から広瀬経済産業審議官が、外務省から三宅伸吾外務大臣政務官が出席しました。 非公式閣僚級会合(於：ジョージ・マーシャル・センター)は、キャサリン・タイ米国通商代表の主催にて開催され、オーストラリア、ブルネイ、フィジー、インド、インドネシア、日本、マレーシア、ニュージーランド、フィリピン、韓国、シンガポール、タイ、ベトナムの代表が出席しました。 この会合において、参加国は、IPEFの4つの分野の一つである貿易について議論を行いました。日本からは、参加国間での議論を尽くしながら、協力とルール・メイキングのバランスが取れた枠組みを創っていくことの重要性について述べました。 各国の参加者からも、今後具体的な成果へ向けて議論を進めていくことへの期待が述べられました。 参考 日本及び米国以外の各国からの出席者（国名アルファベット順）  豪州：ティム・エアーズ貿易補佐大臣兼製造業補佐大臣   ブルネイ：アミン・リュー首相府大臣兼第二財務経済大臣   フィジー：シャヒーン・アリ商業・貿易・観光・運輸及び都市・国家計画省次官   インド：アミット・ヤダブ商工省次官補   インドネシア：ジャトミコ・ウィチャクソノ商業省国際貿易交渉総局長   マレーシア：アズミン・アリ上級大臣兼国際貿易産業大臣   ニュージーランド：ダミエン・オコナー貿易・輸出振興担当大臣   フィリピン：セフェリノ・ロドルフォ貿易産業省次官   韓国：アン・ドックン産業通商資源部通商交渉本部長   シンガポール：ガン・キムヨン貿易産業大臣   タイ：ピムチャノック・ピットフィールドWTO・WIPO大使   ベトナム：レ・ティ・ホン・ヴァンUNESCO大使                                                                    ']
21,2022年6月13日,WTO電子商取引交渉の共同議長国閣僚声明を発表しました,https://www.meti.go.jp//press/2022/06/20220612001/20220612001.html,[' 2022年6月13日  対外経済 6月13日（月曜日）、WTO電子商取引交渉の共同議長国である日本、豪州及びシンガポールは、引き続き、可能な限り早期の合意に向けて取り組むことを示した共同議長国閣僚声明を発表しました。   我が国は、2019年１月に開始されたWTOにおける電子商取引交渉の共同議長国として、豪州及びシンガポールと共に交渉を主導しています。この度、共同議長国の閣僚声明を発表しました。    \xa0    発表された共同議長国閣僚声明のポイントは以下のとおりです。  デジタル貿易を規律する世界的なルールは、デジタル経済の成長を促し、中小企業をはじめとする企業や消費者のデジタル貿易への参画を拡大する。共同議長は、電子商取引交渉におけるこれまでの成果を歓迎するとともに、引き続き、できる限り早期の合意に向けて取り組む。包摂性は電子商取引交渉の基本原則であり、途上国や後発途上国の交渉参加を支援するため、共同議長は「電子商取引キャパシティビルディング枠組み」を立ち上げる。交渉参加国は、ビジネスの安定性と予見可能性を促進するため、第12回WTO閣僚会合における関税不賦課モラトリアムの延長を強く支持する。アジア、アフリカ、欧州、ラテンアメリカ、北アメリカ、カリブ海の途上国を含む世界中の105の産業団体もモラトリアム延長の重要性を強調している。また、共同議長は、電子商取引交渉における関税不賦課の恒久化が極めて重要と考える。厳しい地政学的環境は、交渉に影響をもたらすとともに、ルール作りの重要性を一層強調。共同議長は、時宜を得た交渉妥結へのコミットメントを再確認し、本年末までに統合交渉テキストを改定する予定。データ流通やデータ・ローカライゼーションといった重要な事項を含め、交渉を加速する。 関連資料 WTO電子商取引共同声明イニシアティブ：オーストラリア、日本及びシンガポールの閣僚による声明(英文）（PDF形式：118KB）WTO電子商取引共同声明イニシアティブ：オーストラリア、日本及びシンガポールの閣僚による声明(仮訳）（PDF形式：136KB）']
